Timestamp,Cases
10/11/2017 7:36,40.1186
10/11/2017 7:41,57.5064
10/11/2017 7:46,66.6144
10/11/2017 7:51,61.2311
10/11/2017 7:56,63.1136
10/11/2017 8:01,63.219
10/11/2017 8:06,92.4387
10/11/2017 8:11,98.2301
10/11/2017 8:21,78.8647
10/11/2017 8:26,65.0929
10/11/2017 8:31,61.6778
10/11/2017 8:36,55.9403
10/11/2017 8:41,42.9705
10/11/2017 8:46,36.9466
10/11/2017 8:51,38.0511
10/11/2017 8:56,52.7613
10/11/2017 9:01,53.203
10/11/2017 9:06,87.044
10/11/2017 9:11,87.6485
10/11/2017 9:16,86.1636
10/11/2017 9:21,91.278
10/11/2017 9:26,86.5655
10/11/2017 9:31,77.4402
10/11/2017 9:36,70.0869
10/11/2017 9:41,73.4795
10/11/2017 9:46,71.0089
10/11/2017 9:51,72.6885
10/11/2017 9:56,72.1552
10/11/2017 10:01,65.4275
10/11/2017 10:06,76.7994
10/11/2017 10:11,79.9711
10/11/2017 10:16,62.1834
10/11/2017 10:21,73.434
10/11/2017 10:26,70.45
10/11/2017 10:31,65.2397
10/11/2017 10:36,60.3753
10/11/2017 10:41,51.9564
10/11/2017 10:46,46.5644
10/11/2017 10:51,49.5731
10/11/2017 10:56,56.5236
10/11/2017 11:01,61.8993
10/11/2017 11:06,68.4735
10/11/2017 11:11,88.882
10/11/2017 11:16,66.734
10/11/2017 11:21,64.0117
10/11/2017 11:26,61.069
10/11/2017 11:31,57.5131
10/11/2017 11:36,57.8753
10/11/2017 11:41,56.7419
10/11/2017 11:46,57.2908
10/11/2017 11:51,57.2773
10/11/2017 11:56,60.0108
10/11/2017 12:01,59.0048
10/11/2017 12:06,49.8669
10/11/2017 12:11,45.9507
10/11/2017 12:16,43.8993
10/11/2017 12:21,45.0288
10/11/2017 12:26,46.0381
10/11/2017 12:31,44.1848
10/11/2017 12:36,42.0936
10/11/2017 12:41,39.8812
10/11/2017 12:46,39.5917
10/11/2017 12:51,23.9867
10/11/2017 12:56,20.4689
10/11/2017 13:01,25.5903
10/11/2017 13:06,85.9657
10/11/2017 13:11,38.1016
10/11/2017 13:16,27.0858
10/11/2017 13:21,24.144
10/11/2017 13:26,25.0049
10/11/2017 13:31,24.4752
10/11/2017 13:36,25.4284
10/11/2017 13:41,24.6646
10/11/2017 13:46,29.573
10/11/2017 13:51,24.8317
10/11/2017 13:56,31.6121
10/11/2017 14:01,43.965
10/11/2017 14:06,60.3367
10/11/2017 14:11,52.0314
10/11/2017 14:16,26.7807
10/11/2017 14:21,24.1016
10/11/2017 14:26,31.436
10/11/2017 14:31,29.2845
10/11/2017 14:36,14.0032
10/11/2017 14:41,28.2621
10/11/2017 14:46,35.478
10/11/2017 14:51,34.6555
10/11/2017 14:56,21.677
10/11/2017 15:01,20.8136
10/11/2017 15:06,40.7529
10/11/2017 15:11,36.1998
10/11/2017 15:16,45.3298
10/11/2017 15:21,49.2936
10/11/2017 15:26,47.9789
10/11/2017 15:31,44.0257
10/11/2017 15:36,48.2569
10/11/2017 15:41,40.4159
10/11/2017 15:46,38.1906
10/11/2017 15:51,49.0123
10/11/2017 15:56,43.1365
10/11/2017 16:01,46.9737
10/11/2017 16:06,49.9451
10/11/2017 16:11,43.644
10/11/2017 16:16,50.4881
10/11/2017 16:21,49.4518
10/11/2017 16:26,42.109
10/11/2017 16:31,37.8105
10/11/2017 16:36,37.13
10/11/2017 16:41,35.2639
10/11/2017 16:46,26.607
10/11/2017 16:51,35.077
10/11/2017 16:56,43.056
10/11/2017 17:01,38.2864
10/11/2017 17:06,39.4521
10/11/2017 17:11,38.5676
10/11/2017 17:16,37.2534
10/11/2017 17:21,37.0417
10/11/2017 17:26,37.2473
10/11/2017 17:31,35.8631
10/11/2017 17:36,36.5345
10/11/2017 17:41,26.3819
10/11/2017 17:46,7.18081
10/11/2017 17:51,7.96056
10/11/2017 17:56,33.0107
10/11/2017 18:01,29.1176
10/11/2017 18:06,56.851
10/11/2017 18:11,57.6161
10/11/2017 18:16,61.2106
10/11/2017 18:21,49.4681
10/11/2017 18:26,60.0246
10/11/2017 18:31,51.4863
10/11/2017 18:36,50.9637
10/11/2017 18:41,56.856
10/11/2017 18:46,53.8628
10/11/2017 18:51,59.866
10/11/2017 18:56,54.9893
10/11/2017 19:01,62.3987
10/11/2017 19:06,71.6522
10/11/2017 19:11,68.7735
10/11/2017 19:16,66.4497
10/11/2017 19:21,60.6773
10/11/2017 19:26,60.3187
10/11/2017 19:31,60.6591
10/11/2017 19:36,60.8643
10/11/2017 19:41,61.462
10/11/2017 19:46,64.1913
10/11/2017 19:51,64.7542
10/11/2017 19:56,64.2393
10/11/2017 20:01,64.5216
10/11/2017 20:06,60.3274
10/11/2017 20:11,62.2666
10/11/2017 20:16,68.6843
10/11/2017 20:21,68.6049
10/11/2017 20:26,71.2446
10/11/2017 20:31,69.9757
10/11/2017 20:36,58.7536
10/11/2017 20:41,59.3498
10/11/2017 20:46,62.105
10/11/2017 20:51,62.8203
10/11/2017 20:56,59.9942
10/11/2017 21:01,59.4588
